channel_1,channel_2,time,timestamp
1.886535937500000000e+04,5.097826171875000000e+03,2.530000000000000000e+02,8.380486354780000693e+04
1.885812109375000000e+04,5.100884765625000000e+03,2.540000000000000000e+02,8.380486554719999549e+04
1.882923046875000000e+04,5.090010253906250000e+03,2.550000000000000000e+02,8.380486753509999835e+04
1.881303320312500000e+04,5.062997558593750000e+03,2.560000000000000000e+02,8.380486952940000629e+04
1.880941992187500000e+04,5.047474121093750000e+03,2.570000000000000000e+02,8.380487153669999680e+04
1.881063671875000000e+04,5.053122558593750000e+03,2.580000000000000000e+02,8.380487352569999348e+04
1.882458203125000000e+04,5.067670410156250000e+03,2.590000000000000000e+02,8.380487554039999668e+04
1.883929882812500000e+04,5.083398437500000000e+03,2.600000000000000000e+02,8.380487751049999497e+04
1.886292773437500000e+04,5.104052246093750000e+03,2.610000000000000000e+02,8.380487950029999774e+04
1.887281445312500000e+04,5.121189453125000000e+03,2.620000000000000000e+02,8.380488137920000008e+04
1.887051367187500000e+04,5.120876464843750000e+03,2.630000000000000000e+02,8.380488246360000630e+04
1.887335546875000000e+04,5.106822265625000000e+03,2.640000000000000000e+02,8.380488449719999335e+04
1.886558789062500000e+04,5.092960937500000000e+03,2.650000000000000000e+02,8.380488646480000170e+04
1.884447656250000000e+04,5.067152343750000000e+03,2.660000000000000000e+02,8.380488832850000472e+04
1.882190820312500000e+04,5.054447265625000000e+03,2.670000000000000000e+02,8.380488942059999681e+04
1.881222656250000000e+04,5.059348632812500000e+03,2.680000000000000000e+02,8.380489146139999502e+04
1.881912695312500000e+04,5.070921875000000000e+03,2.690000000000000000e+02,8.380489344099999289e+04
1.883773242187500000e+04,5.103486328125000000e+03,2.700000000000000000e+02,8.380489545429999998e+04
1.885441210937500000e+04,5.122959960937500000e+03,2.710000000000000000e+02,8.380489744070000597e+04
1.885826562500000000e+04,5.133473144531250000e+03,2.720000000000000000e+02,8.380489944629999809e+04
1.885446093750000000e+04,5.142915039062500000e+03,2.730000000000000000e+02,8.380490142209999613e+04
1.885586914062500000e+04,5.150562500000000000e+03,2.740000000000000000e+02,8.380490341189999890e+04
1.885779687500000000e+04,5.125404296875000000e+03,2.750000000000000000e+02,8.380490540899999905e+04
1.884436914062500000e+04,5.083819824218750000e+03,2.760000000000000000e+02,8.380490733929999988e+04
1.882526953125000000e+04,5.073173828125000000e+03,2.770000000000000000e+02,8.380490936140000122e+04
1.882206445312500000e+04,5.092816406250000000e+03,2.780000000000000000e+02,8.380491141260000586e+04
1.883918945312500000e+04,5.148322265625000000e+03,2.790000000000000000e+02,8.380491338129999349e+04
1.883035156250000000e+04,5.162882324218750000e+03,2.800000000000000000e+02,8.380491540739999618e+04
1.884516406250000000e+04,5.133316894531250000e+03,2.810000000000000000e+02,8.380491736310000124e+04
1.886112109375000000e+04,5.063660156250000000e+03,2.820000000000000000e+02,8.380491936529999657e+04
1.886130078125000000e+04,5.067321289062500000e+03,2.830000000000000000e+02,8.380492136189999292e+04
1.886178320312500000e+04,5.075895996093750000e+03,2.840000000000000000e+02,8.380492336590000195e+04
1.884800585937500000e+04,5.072957031250000000e+03,2.850000000000000000e+02,8.380492538539999805e+04
1.883071289062500000e+04,5.068127929687500000e+03,2.860000000000000000e+02,8.380492733829999634e+04
1.882074023437500000e+04,5.057951660156250000e+03,2.870000000000000000e+02,8.380492927429999691e+04
1.882101757812500000e+04,5.050713867187500000e+03,2.880000000000000000e+02,8.380493129609999596e+04
